 EMPRESA ; ID_EMPRESA ; TIPO_OPERADOR ; CANAL ; ANNO ; TRIMESTRE ; TIPO_SOLICITUD ; TEMATICA ; MECANISMO_RECEPCION ; CANTIDAD 
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2019; 4 ; SOLICITUD ; OTRA ; WEB ;136
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2019; 4 ; SOLICITUD ; OTRA ; WEB ;88
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2019; 4 ; SOLICITUD ; POBLACIÓN CON DISCAPACIDAD AUDITIVA ; WEB ;1
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2019; 4 ; SUGERENCIA ; OTRA ; WEB ;43
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2019; 4 ; SUGERENCIA ; OTRA ; WEB ;47
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2019; 4 ; SUGERENCIA ; OTRA ; WEB ;29
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2019; 4 ; SUGERENCIA ; PLURALISMO INFORMATIVO ; WEB ;1
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2019; 4 ; SUGERENCIA ; PROTECCIÓN DE LA FAMILIA, NIÑOS, NIÑAS Y ADOLESCENTES ; WEB ;2
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2019; 4 ; SUGERENCIA ; PROTECCIÓN DE LA FAMILIA, NIÑOS, NIÑAS Y ADOLESCENTES ; WEB ;1
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2019; 4 ; SUGERENCIA ; PROTECCIÓN DE LA FAMILIA, NIÑOS, NIÑAS Y ADOLESCENTES ; WEB ;2
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 1 ; FELICITACIÓN ; OTRA ; WEB ;7
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 1 ; FELICITACIÓN ; OTRA ; WEB ;4
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 1 ; FELICITACIÓN ; OTRA ; WEB ;12
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 1 ; QUEJA O RECLAMO ; OTRA ; WEB ;42
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 1 ; QUEJA O RECLAMO ; OTRA ; WEB ;52
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 1 ; QUEJA O RECLAMO ; OTRA ; WEB ;105
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 1 ; QUEJA O RECLAMO ; PLURALISMO INFORMATIVO ; WEB ;1
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 1 ; QUEJA O RECLAMO ; PLURALISMO INFORMATIVO ; WEB ;8
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 1 ; QUEJA O RECLAMO ; PROTECCIÓN DE LA FAMILIA, NIÑOS, NIÑAS Y ADOLESCENTES ; WEB ;1
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 1 ; QUEJA O RECLAMO ; PROTECCIÓN DE LA FAMILIA, NIÑOS, NIÑAS Y ADOLESCENTES ; WEB ;3
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 1 ; QUEJA O RECLAMO ; PROTECCIÓN DE LA FAMILIA, NIÑOS, NIÑAS Y ADOLESCENTES ; WEB ;5
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 1 ; SOLICITUD ; OTRA ; WEB ;90
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 1 ; SOLICITUD ; OTRA ; WEB ;124
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 1 ; SOLICITUD ; OTRA ; WEB ;690
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 1 ; SOLICITUD ; PLURALISMO INFORMATIVO ; WEB ;9
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 1 ; SUGERENCIA ; ESCENAS SEXUALES ; WEB ;1
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 1 ; SUGERENCIA ; OTRA ; TELEFONO ;1
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 1 ; SUGERENCIA ; OTRA ; WEB ;49
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 1 ; SUGERENCIA ; OTRA ; WEB ;55
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 1 ; SUGERENCIA ; OTRA ; WEB ;239
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 1 ; SUGERENCIA ; PLURALISMO INFORMATIVO ; WEB ;6
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 1 ; SUGERENCIA ; PROTECCIÓN DE LA FAMILIA, NIÑOS, NIÑAS Y ADOLESCENTES ; WEB ;2
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 1 ; SUGERENCIA ; PROTECCIÓN DE LA FAMILIA, NIÑOS, NIÑAS Y ADOLESCENTES ; WEB ;1
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 1 ; SUGERENCIA ; PROTECCIÓN DE LA FAMILIA, NIÑOS, NIÑAS Y ADOLESCENTES ; WEB ;6
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 2 ; FELICITACIÓN ; OTRA ; WEB ;1
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 2 ; FELICITACIÓN ; OTRA ; WEB ;18
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 2 ; FELICITACIÓN ; OTRA ; WEB ;16
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 2 ; FELICITACIÓN ; OTRA ; WEB ;12
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 2 ; FELICITACIÓN ; POBLACIÓN CON DISCAPACIDAD AUDITIVA ; WEB ;1
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 2 ; QUEJA O RECLAMO ; DISCRIMINACIÓN ; WEB ;3
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 2 ; QUEJA O RECLAMO ; DISCRIMINACIÓN ; WEB ;2
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 2 ; QUEJA O RECLAMO ; ESCENAS SEXUALES ; WEB ;2
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 2 ; QUEJA O RECLAMO ; OTRA ; WEB ;2
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 2 ; QUEJA O RECLAMO ; OTRA ; WEB ;143
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 2 ; QUEJA O RECLAMO ; OTRA ; WEB ;84
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 2 ; QUEJA O RECLAMO ; OTRA ; WEB ;72
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 2 ; QUEJA O RECLAMO ; PLURALISMO INFORMATIVO ; WEB ;5
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 2 ; QUEJA O RECLAMO ; PLURALISMO INFORMATIVO ; WEB ;10
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 2 ; QUEJA O RECLAMO ; PLURALISMO INFORMATIVO ; WEB ;6
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 2 ; QUEJA O RECLAMO ; PROTECCIÓN DE LA FAMILIA, NIÑOS, NIÑAS Y ADOLESCENTES ; WEB ;14
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 2 ; QUEJA O RECLAMO ; PROTECCIÓN DE LA FAMILIA, NIÑOS, NIÑAS Y ADOLESCENTES ; WEB ;9
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 2 ; QUEJA O RECLAMO ; VIOLENCIA ; WEB ;2
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 2 ; QUEJA O RECLAMO ; VIOLENCIA ; WEB ;1
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 2 ; QUEJA O RECLAMO ; VIOLENCIA ; WEB ;2
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 2 ; SOLICITUD ; DISCRIMINACIÓN ; WEB ;1
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 2 ; SOLICITUD ; FRANJAS DE AUDIENCIA Y AVISO PREVIO A LA RADIODIFUSIÓN DE LOS PROGRAMAS ; WEB ;1
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 2 ; SOLICITUD ; OTRA ; WEB ;10
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 2 ; SOLICITUD ; OTRA ; WEB ;689
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 2 ; SOLICITUD ; OTRA ; WEB ;447
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 2 ; SOLICITUD ; OTRA ; WEB ;264
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 2 ; SOLICITUD ; PLURALISMO INFORMATIVO ; WEB ;5
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 2 ; SOLICITUD ; POBLACIÓN CON DISCAPACIDAD AUDITIVA ; WEB ;1
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 2 ; SOLICITUD ; PROTECCIÓN DE LA FAMILIA, NIÑOS, NIÑAS Y ADOLESCENTES ; WEB ;1
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 2 ; SOLICITUD ; PROTECCIÓN DE LA FAMILIA, NIÑOS, NIÑAS Y ADOLESCENTES ; WEB ;1
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 2 ; SOLICITUD ; PROTECCIÓN DE LA FAMILIA, NIÑOS, NIÑAS Y ADOLESCENTES ; WEB ;1
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 2 ; SOLICITUD ; VIOLENCIA ; WEB ;1
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 2 ; SUGERENCIA ; DISCRIMINACIÓN ; WEB ;1
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 2 ; SUGERENCIA ; DISCRIMINACIÓN ; WEB ;1
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 2 ; SUGERENCIA ; DISCRIMINACIÓN ; WEB ;1
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 2 ; SUGERENCIA ; OTRA ; WEB ;4
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 2 ; SUGERENCIA ; OTRA ; WEB ;257
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 2 ; SUGERENCIA ; OTRA ; WEB ;112
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 2 ; SUGERENCIA ; OTRA ; WEB ;123
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 2 ; SUGERENCIA ; PLURALISMO INFORMATIVO ; WEB ;8
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 2 ; SUGERENCIA ; PLURALISMO INFORMATIVO ; WEB ;5
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 2 ; SUGERENCIA ; PLURALISMO INFORMATIVO ; WEB ;9
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 2 ; SUGERENCIA ; POBLACIÓN CON DISCAPACIDAD AUDITIVA ; WEB ;1
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 2 ; SUGERENCIA ; PROTECCIÓN DE LA FAMILIA, NIÑOS, NIÑAS Y ADOLESCENTES ; WEB ;1
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 2 ; SUGERENCIA ; PROTECCIÓN DE LA FAMILIA, NIÑOS, NIÑAS Y ADOLESCENTES ; WEB ;1
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 2 ; SUGERENCIA ; VIOLENCIA ; WEB ;1
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 3 ; FELICITACIÓN ; CONTENIDO ; WEB ;2
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 3 ; FELICITACIÓN ; OTRA ; WEB ;7
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 3 ; FELICITACIÓN ; OTRA ; WEB ;2
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 3 ; FELICITACIÓN ; OTRA ; WEB ;3
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 3 ; QUEJA O RECLAMO ; CONTENIDO ; WEB ;22
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 3 ; QUEJA O RECLAMO ; CONTENIDO ; WEB ;11
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 3 ; QUEJA O RECLAMO ; CONTENIDO ; WEB ;39
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 3 ; QUEJA O RECLAMO ; ESCENAS SEXUALES ; WEB ;1
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 3 ; QUEJA O RECLAMO ; OTRA ; INTERNET ;2
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 3 ; QUEJA O RECLAMO ; OTRA ; WEB ;55
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 3 ; QUEJA O RECLAMO ; OTRA ; WEB ;45
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 3 ; QUEJA O RECLAMO ; OTRA ; WEB ;52
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 3 ; QUEJA O RECLAMO ; PLURALISMO INFORMATIVO ; WEB ;3
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 3 ; QUEJA O RECLAMO ; PLURALISMO INFORMATIVO ; WEB ;2
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 3 ; QUEJA O RECLAMO ; PLURALISMO INFORMATIVO ; WEB ;1
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 3 ; QUEJA O RECLAMO ; PROTECCIÓN DE LA FAMILIA, NIÑOS, NIÑAS Y ADOLESCENTES ; WEB ;4
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 3 ; QUEJA O RECLAMO ; PROTECCIÓN DE LA FAMILIA, NIÑOS, NIÑAS Y ADOLESCENTES ; WEB ;1
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 3 ; QUEJA O RECLAMO ; PROTECCIÓN DE LA FAMILIA, NIÑOS, NIÑAS Y ADOLESCENTES ; WEB ;2
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 3 ; QUEJA O RECLAMO ; VIOLENCIA ; WEB ;1
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 3 ; QUEJA O RECLAMO ; VIOLENCIA ; WEB ;3
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 3 ; SOLICITUD ; CONTENIDO ; INTERNET ;4
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 3 ; SOLICITUD ; CONTENIDO ; WEB ;148
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 3 ; SOLICITUD ; CONTENIDO ; WEB ;52
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 3 ; SOLICITUD ; CONTENIDO ; WEB ;32
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 3 ; SOLICITUD ; DISCRIMINACIÓN ; WEB ;1
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 3 ; SOLICITUD ; OTRA ; INTERNET ;6
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 3 ; SOLICITUD ; OTRA ; WEB ;86
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 3 ; SOLICITUD ; OTRA ; WEB ;75
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 3 ; SOLICITUD ; OTRA ; WEB ;81
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 3 ; SOLICITUD ; PLURALISMO INFORMATIVO ; WEB ;2
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 3 ; SOLICITUD ; PLURALISMO INFORMATIVO ; WEB ;1
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 3 ; SOLICITUD ; PROTECCIÓN DE LA FAMILIA, NIÑOS, NIÑAS Y ADOLESCENTES ; WEB ;1
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 3 ; SUGERENCIA ; CONTENIDO ; INTERNET ;4
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 3 ; SUGERENCIA ; CONTENIDO ; WEB ;57
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 3 ; SUGERENCIA ; CONTENIDO ; WEB ;39
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 3 ; SUGERENCIA ; CONTENIDO ; WEB ;34
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 3 ; SUGERENCIA ; DISCRIMINACIÓN ; WEB ;1
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 3 ; SUGERENCIA ; FRANJAS DE AUDIENCIA Y AVISO PREVIO A LA RADIODIFUSIÓN DE LOS PROGRAMAS ; WEB ;1
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 3 ; SUGERENCIA ; OTRA ; WEB ;50
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 3 ; SUGERENCIA ; OTRA ; WEB ;18
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 3 ; SUGERENCIA ; OTRA ; WEB ;23
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 3 ; SUGERENCIA ; PLURALISMO INFORMATIVO ; WEB ;3
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 3 ; SUGERENCIA ; PLURALISMO INFORMATIVO ; WEB ;2
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 3 ; SUGERENCIA ; PLURALISMO INFORMATIVO ; WEB ;2
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 3 ; SUGERENCIA ; PROTECCIÓN DE LA FAMILIA, NIÑOS, NIÑAS Y ADOLESCENTES ; WEB ;1
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 3 ; SUGERENCIA ; PROTECCIÓN DE LA FAMILIA, NIÑOS, NIÑAS Y ADOLESCENTES ; WEB ;1
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 4 ; FELICITACIÓN ; CONTENIDO ; WEB ;5
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 4 ; FELICITACIÓN ; CONTENIDO ; WEB ;4
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 4 ; FELICITACIÓN ; OTRA ; WEB ;1
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 4 ; QUEJA O RECLAMO ; CONTENIDO ; WEB ;11
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 4 ; QUEJA O RECLAMO ; CONTENIDO ; WEB ;23
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 4 ; QUEJA O RECLAMO ; CONTENIDO ; WEB ;13
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 4 ; QUEJA O RECLAMO ; DISCRIMINACIÓN ; WEB ;2
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 4 ; QUEJA O RECLAMO ; OTRA ; WEB ;49
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 4 ; QUEJA O RECLAMO ; OTRA ; WEB ;14
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 4 ; QUEJA O RECLAMO ; OTRA ; WEB ;36
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 4 ; QUEJA O RECLAMO ; PLURALISMO INFORMATIVO ; WEB ;1
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 4 ; QUEJA O RECLAMO ; PROTECCIÓN DE LA FAMILIA, NIÑOS, NIÑAS Y ADOLESCENTES ; WEB ;5
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 4 ; QUEJA O RECLAMO ; VIOLENCIA ; WEB ;2
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 4 ; SOLICITUD ; CONTENIDO ; WEB ;35
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 4 ; SOLICITUD ; CONTENIDO ; WEB ;32
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 4 ; SOLICITUD ; CONTENIDO ; WEB ;34
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 4 ; SOLICITUD ; OTRA ; WEB ;80
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 4 ; SOLICITUD ; OTRA ; WEB ;55
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 4 ; SOLICITUD ; OTRA ; WEB ;62
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 4 ; SUGERENCIA ; CONTENIDO ; WEB ;32
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 4 ; SUGERENCIA ; CONTENIDO ; WEB ;18
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 4 ; SUGERENCIA ; CONTENIDO ; WEB ;17
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 4 ; SUGERENCIA ; OTRA ; WEB ;9
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 4 ; SUGERENCIA ; OTRA ; WEB ;4
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 4 ; SUGERENCIA ; OTRA ; WEB ;16
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2020; 4 ; SUGERENCIA ; PLURALISMO INFORMATIVO ; WEB ;2
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2021; 1 ; FELICITACIÓN ; CONTENIDO ; WEB ;2
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2021; 1 ; FELICITACIÓN ; OTRA ; WEB ;2
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2021; 1 ; FELICITACIÓN ; OTRA ; WEB ;2
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2021; 1 ; QUEJA O RECLAMO ; CONTENIDO ; WEB ;12
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2021; 1 ; QUEJA O RECLAMO ; CONTENIDO ; WEB ;13
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2021; 1 ; QUEJA O RECLAMO ; CONTENIDO ; WEB ;26
 CARACOL TELEVISION S.A. ;860025674; TV Privada - Nacional Abierta ; CARACOL ;2021; 1 ; QUEJA O RECLAMO ; DISCRIMINACIÓN ; WEB ;1
